Barcode,tSNE_1,tSNE_2
879774_2,11.2068291412514,-20.9067051808636
816672_2,-18.2536891038028,16.105441403081
22293_2,-5.29654234693186,-13.0803453190649
851070_2,-6.11169293031116,24.1585021301188
485717_2,19.7350083413731,41.3601542950027
802011_2,21.0493612266967,-4.34848689057828
131389_2,5.63294201829862,-14.4975857466904
837848_2,-6.89482754867285,3.99667853734941
854541_2,-1.75227366487509,-2.33613513371699
602957_2,14.6794742799108,-11.9147551062883
831878_2,8.27613220865266,-10.1165993164556
698196_2,10.4171921217364,7.87324744319404
88294_2,-5.42858110538722,22.553433786134
250412_2,20.516375568281,14.9830814595883
135837_2,-0.613052889103319,0.455578363614799
412820_2,-5.30481865245955,22.5034478038178
434081_2,-1.11688061899217,39.0434063476689
570391_2,-9.85313597503658,13.6775117470544
343570_2,-6.14534936572635,-12.8157850845744
710928_2,26.5293080155956,-5.52514044746997
514960_2,-0.987031969801458,18.9541354662944
506622_2,-5.71347315702073,-12.8476283837729
2897_2,7.0605973236571,-0.503110542179313
178054_2,21.2517087510344,1.93682496730296
34529_2,19.8563305694677,7.74949082047636
558682_2,7.84475366272322,-3.26002115671894
863405_2,3.06839035900276,5.12157097924795
550968_2,22.5478079675332,25.637394954293
830082_2,15.0944076402046,-3.63931734217483
671158_2,19.5874242904894,15.0880019557689
146362_2,9.95848905862397,-2.09426547929994
348109_2,26.4693762054056,13.2267352612622
162293_2,11.069854678557,-8.53593958666958
678050_2,22.9951505386314,-34.4409605411921
119442_2,24.1851740202974,-32.0396083870975
765418_2,12.2813025195228,32.6971135793436
290775_2,9.64864268201448,-22.2254115448091
472492_2,14.139366225037,11.8928669111116
873358_2,5.43703145839434,-2.5299062183061
110570_2,-0.796398286813499,3.12467595499542
621058_2,9.29951780700159,2.45885307016305
882841_2,-1.32576220756593,0.170232245205677
682718_2,27.2904769508752,-6.69323717587134
823343_2,21.2627106529331,-3.84862876558423
250110_2,4.41898363560924,12.5115443491177
215228_2,19.0306849501547,10.8423125298871
110984_2,6.46003691320852,7.33125390385011
368823_2,2.305491955393,5.93084947901686
687756_2,8.60910354563774,-19.6284329744145
354555_2,-13.0843676844856,12.416819176359
138385_2,15.1678259045994,4.83791776138133
877570_2,10.2832978291322,1.41928240967163
403132_2,6.85826144488488,6.31461390720015
667979_2,-9.99289298553805,-13.9602392817759
425369_2,19.7197521525486,4.48358576248275
784693_2,9.95343533767214,12.5818441919765
316108_2,19.880187724144,3.16811402908553
751677_2,0.255309275872872,37.0363392404778
460590_2,16.1904970013866,-13.9611426794661
91121_2,15.4487315455053,-4.82856537790352
525003_2,24.8224719617658,21.7767896339331
740429_2,-1.5637986740955,-3.59448464146952
693415_2,14.5034879355203,-2.52215716574132
272705_2,-9.09036934534003,5.62101506672797
734136_2,2.20988613343579,-12.5192894169359
410587_2,21.7697186701109,0.0364676023962252
710103_2,23.2615379073595,-3.67142001973737
479915_2,17.9679283152179,2.19824558640212
676789_2,-6.45846391834344,3.99689448700509
195230_2,12.1273636394744,4.6696749446131
677454_2,-11.527945270001,13.5056957384958
383302_2,19.7504627173346,-1.7564485324226
725597_2,9.11606546346993,-9.13139541659824
100488_2,18.8401723052989,8.12141028431937
808396_2,25.7307262914126,-6.63492508310359
530174_2,21.2845524466875,-21.2783141745698
361351_2,-7.67033001185374,23.4215670992205
80131_2,15.3858953455482,4.60073808862291
339628_2,11.3724669807616,-8.19077660730573
594407_2,17.2755080105491,-6.73384281090046
565305_2,27.2370895662732,4.97465180023277
247213_2,27.6301781590047,-15.6409534693578
813612_2,-19.5041707078339,18.740573580601
666778_2,0.402214057027489,36.8349813568037
385813_2,31.7384440101347,-3.09006324585358
571726_2,7.58998778582816,5.6702910709913
865686_2,-0.686659591818713,-1.7502315559336
240894_2,11.5345655794329,1.87192257388672
205417_2,-1.34729647066963,-1.62352613910941
567786_2,10.8871774112725,-6.10887436767328
360793_2,12.2804096245153,-1.6248959740323
128476_2,24.7991229498347,-2.79982830958489
235872_2,19.172458228555,-5.10545596238447
802852_2,32.1219194342564,14.9742334821201
352229_2,8.66083148515162,-8.06197216765317
127174_2,25.7355824231144,11.1667107462556
502423_2,10.4332259169547,3.53022974526677
533639_2,25.9427334698285,2.54238506288001
194315_2,27.3823438473889,3.37666834949434
298136_2,10.9316880809226,7.68618072667295
715894_2,13.0974120817137,-10.872099328619
860785_2,6.34813990809963,2.25586488768905
524456_2,19.9518760525309,16.5504319093934
117720_2,20.0016922191304,3.21675491507952
70812_2,12.3786928144754,-17.440339920918
632628_2,12.5434591256652,-31.0218398715835
440212_2,18.3187993315664,-2.60565711584272
437100_2,7.61696420646186,-7.11273427317961
792931_2,-17.3964408605664,16.1081367331383
232310_2,18.5251480388421,-5.29959271812402
614297_2,-15.1849449198769,14.8392230155695
217155_2,2.46370755072465,-13.1645339653217
407139_2,2.94605658616254,-8.61129731341513
395150_2,20.9555674733352,-0.584126950016679
484657_2,24.1108346619445,5.43572359972176
324843_2,6.40600474349301,-3.72734138186369
353098_2,5.62000923197946,-15.1591940706898
694752_2,-1.23978828285468,-13.3450516151
160621_2,8.1264833634011,12.6626043828349
679462_2,1.74199250544741,-11.8785563276489
743867_2,13.0489920648008,4.31364231936147
609532_2,3.65008250440828,0.94794255560737
86444_2,-18.631738475514,17.2500925008172
481866_2,13.2514880192766,-7.89585700211777
466902_2,13.4037508314976,11.3669959194965
198515_2,33.4605404012092,14.385281852003
712282_2,14.2147995306452,15.7777962884498
262587_2,18.3825875037866,-4.07034181811792
701165_2,-18.5160176160062,9.64265458525218
677342_2,-4.1524861352069,-10.7060525630094
392120_2,-12.9780208344076,14.7769500390997
603805_2,12.0606749222648,4.59119644582207
254747_2,19.1318782691743,-20.0433193704327
171484_2,14.3525317108158,-0.516982166057312
246050_2,-4.7350193779084,22.0429402076887
329288_2,23.4174272691458,-3.98190813701881
872544_2,13.8719410097895,-3.24147920295357
659999_2,27.7924910584878,-3.18709111791708
484825_2,15.3916116755947,4.59182649230545
231442_2,19.698625613599,11.7120694049662
155537_2,7.66908299736746,1.08434422073926
606991_2,22.9549277047145,-14.1561303239319
637014_2,-2.92070545174474,-12.1026802233022
215594_2,5.57242107369473,-7.24373875791447
348903_2,22.9521070638273,7.99066609097277
637862_2,8.48122313681384,9.72485964226255
573052_2,19.8370465288832,15.2009016870897
486442_2,-2.78857460024961,9.83940954005108
809126_2,12.3122360394066,0.185555125641264
386080_2,15.1550369908817,-12.6920385200075
356570_2,-0.765259569382392,7.78331094836382
841494_2,8.71153708184381,6.29051294951375
279453_2,31.5044814834462,-6.26384106057341
142563_2,2.01929175419573,-12.6072306557508
782241_2,26.6777124241411,-2.28091080234634
604565_2,22.7678861693972,9.74445994335511
458326_2,13.8937744087021,-9.02695393668254
851084_2,16.4579977289993,7.61457115559462
583325_2,-5.13407574752466,22.3824931475638
155298_2,0.427602724239651,15.8334341213555
100244_2,-11.8749766825134,-34.2491638392765
466685_2,12.6916068582245,10.6670225424763
467357_2,27.524932206213,-8.81256875464044
68760_2,24.912009567585,3.50701466273594
830512_2,-23.2739300050377,15.303567840689
244252_2,-19.6589953182544,16.6220879714387
518774_2,18.459619195249,5.163230640034
143078_2,6.37955253227083,-3.80903002820462
523680_2,3.51211282709018,-9.13088518453838
144713_2,11.4642771661071,-20.1376352078333
696806_2,23.3125350145301,10.6878140518161
481145_2,0.823857741831353,3.93604519937979
412412_2,-0.651275566235362,-20.7693141658428
38952_2,4.58442923378373,-9.75187582913825
827207_2,20.4380340542778,12.6675228048988
506586_2,9.68423049311969,-21.9087528225622
543521_2,14.0476467186055,-11.0196015481479
310708_2,-5.2891734383983,-11.9134478626615
212084_2,8.32751947085001,-3.19676053623831
395844_2,5.66921516414932,5.9849216272417
879975_2,11.9692562335704,2.78112167190213
223356_2,11.4126195464772,-8.43813199827161
736185_2,22.1423546416951,-8.49967042426486
53841_2,7.73623949945774,8.18501555686813
356740_2,24.5729089842374,4.23207980077036
653915_2,9.34633028810254,-2.59820301195027
671437_2,22.1512021798533,22.0285823506276
199118_2,0.390037161070985,-6.70218093453618
546643_2,24.5938524031802,-13.7483695367343
530656_2,18.2995774535579,12.9309248297944
376079_2,12.4843751126939,15.284159878123
334108_2,15.0144917261544,-20.5812166610137
159067_2,1.23492263085291,35.1209083994101
587881_2,27.4770395555071,-7.60385765591602
720366_2,7.08140128754857,-0.333057818668295
172763_2,27.1726280118887,-2.57692076077816
465811_2,21.6627412665477,12.0048314093501
339022_2,22.795519493723,-11.3376668436289
380033_2,-12.4563121316107,12.6670789037345
379183_2,19.1452780426016,14.3594258954446
335037_2,20.6857363708327,-3.41300225023807
483267_2,-9.95591786767417,-13.4394655955196
264128_2,6.78778863733388,2.03622635330866
800533_2,-2.85080084862726,2.0158416194633
127938_2,14.5769863982565,-12.5922985170691
707400_2,18.4115804926434,-1.10886444192738
643192_2,27.8162775543997,13.9152132670934
22759_2,-2.18331360130347,-12.4362286130682
109986_2,28.1073678123785,3.35755514944415
20726_2,19.5072388465881,7.99637411886235
7699_2,2.05240794705957,-9.92081910683563
227499_2,-1.1107498709728,-11.5152086932797
875253_2,-10.160404482417,-12.281751525866
593473_2,-3.00176858396488,22.3231316952244
250089_2,15.0612784479973,2.6800171170576
173415_2,19.548009794608,-5.01143794933048
770683_2,-18.7721674743278,17.9486851510661
657380_2,30.0816735316939,-2.6711152450638
205333_2,29.3686326962332,-3.5927788020041
21966_2,19.9557740210704,-2.62583720950845
856507_2,18.6388153329521,-2.03102003499468
475275_2,16.7010433158739,0.729483592949307
27773_2,20.5121116613176,-4.37723877202761
496767_2,22.5729880424348,1.4120362690444
455828_2,-9.65678253252793,-14.5215640392045
571430_2,22.5691009596418,1.9052533714857
422280_2,13.6544551509016,10.7964712489446
666121_2,3.20190183834333,4.86278124994048
98222_2,10.4289530445526,-19.5517550577508
541319_2,6.82386066875784,2.85773332693744
594017_2,18.2425984918489,4.69748480524079
560268_2,-16.3325996266244,13.688691123022
578117_2,18.9843966352585,1.79305741924149
404065_2,13.7301132730459,-0.485734833394685
882199_2,20.5730467357441,-15.7271636654781
373943_2,-6.71871947296111,-13.8541434582523
154242_2,12.7254039641254,-8.2849481332118
306417_2,26.0808653896478,13.7101980207191
615722_2,11.6158493592757,-9.61062812742676
51923_2,1.78670042444919,2.38582738600664
541666_2,18.8280352898216,2.89429856242801
459669_2,2.65512090937404,8.18645111962899
278722_2,16.0952828512489,0.750408202125076
576429_2,16.080095719943,9.09553780380804
867356_2,9.74816707335986,1.89842185553265
203989_2,19.0319560508884,3.9775767181877
624952_2,30.0264555351903,3.65109388854836
11862_2,34.3128799262459,14.0510718079248
589665_2,-3.73202675036566,40.2814359589145
225752_2,28.0235033800954,-26.3163927377898
90743_2,9.04273219537326,-2.02293428160426
633100_2,8.10132270304515,0.926097490348572
767119_2,-5.00605392246167,-11.4495827381126
268126_2,-14.5902025621915,14.5978303786103
693143_2,8.60579454309084,6.35250025139156
388957_2,24.0985585539796,-6.96822169960719
772784_2,-14.710329283491,15.5370725710463
521948_2,-18.8200465935915,10.0700204212443
563842_2,11.3607067862003,13.4513948494868
444088_2,21.5185460821789,1.46498595370615
854752_2,6.92191704426671,11.4724959407021
243907_2,-1.59711528392926,-5.34918337308361
621669_2,13.8281954397304,11.7144684273051
227422_2,19.8827120780241,-6.21421563009057
7110_2,8.40268813196706,4.32548484537074
640524_2,-11.0311432365638,7.09283303986193
147598_2,20.2313316593954,15.1348477700656
811180_2,11.0779633390828,-4.3839713453321
566760_2,20.2497455820546,6.53150207732938
241548_2,23.1099051787225,9.72913296930497
263164_2,-17.925183345578,14.6376997484662
690336_2,17.8854840655028,-7.08093468327358
523243_2,1.95040021495549,-38.2840191788517
447249_2,0.965894502790946,0.841391374009301
540426_2,10.3802822008832,-11.5112626166224
494850_2,9.85625880440399,5.69018083217224
198024_2,6.0530836933083,12.3617201671451
594953_2,23.9503592391937,-14.4320472934098
148044_2,12.0195560402304,10.4619559370331
331293_2,26.1476145861777,-0.274621199532029
297335_2,28.3110245614403,-17.0769170626298
325457_2,1.84879095793164,7.64103952670059
842912_2,27.3974196443537,-10.2814065717737
729046_2,3.97665829031932,6.36480331393163
485791_2,13.2521313798625,28.1449276056568
70030_2,3.94036054227666,4.77653388523575
631892_2,9.71804289135577,-21.9863506034916
773749_2,-1.54761851056301,-5.4208433989432
756579_2,26.212394236396,11.2975933311158
703215_2,20.3143608980809,0.860178824126874
572160_2,16.3126902354021,4.60507234606197
569972_2,6.27806123336509,3.54672981049265
6933_2,7.11958297546257,12.1896492794686
818398_2,-15.5758086443073,15.1426273847748
412853_2,-15.2720393038278,15.0299341780735
368071_2,-5.49063410967748,-12.423205592179
581100_2,23.7656321534473,8.11546060773693
200122_2,16.2755375244662,15.0471887391816
709023_2,-5.78986431202687,23.1234298177474
392792_2,16.9697638419329,4.9128636439607
710496_2,26.7104066799745,6.49529592425319
122020_2,-4.12459069933835,-8.08757275429779
455626_2,-13.0328635061582,12.2686189964934
376472_2,14.0856636514353,-8.9609931465299
9355_2,0.275872063416669,37.0143425741954
849473_2,21.511013416197,23.1740373759624
163688_2,18.7304037247952,-1.96035273693523
44246_2,6.37958921162754,-6.17051336559733
793425_2,-15.3320840998036,15.7795843983029
786072_2,21.5785552866095,-7.68547229044966
855683_2,17.8398112426941,2.82557514409481
54328_2,28.9688063233966,-0.872451467085222
585481_2,9.08430454441914,-3.21631780296872
320505_2,-18.9173682958716,12.1383249116672
880047_2,18.6471404337068,11.6417297160994
149530_2,4.26978206082971,-15.0994741506673
239997_2,18.3413015104909,2.76559867338735
816015_2,-3.47033391425781,-10.6455802573311
507389_2,-10.0500649825166,5.98655475210461
167790_2,12.3060761379265,31.0520465000895
683264_2,18.9915081953214,-1.97543039872826
533674_2,16.795009656721,-19.0175590214075
828255_2,-11.838149612679,12.8111383084086
756865_2,26.3650776086906,3.46001075896678
619076_2,12.9608590009849,5.31961792068875
270151_2,24.3285958247275,-34.4889921515491
571369_2,0.458368487989494,36.7351277342788
119856_2,25.8204628417029,-15.1926846076647
528671_2,10.5596622418064,-19.2542947567805
351750_2,20.9240619767185,-0.265438820297888
713056_2,11.5306224146118,6.9404603589596
718123_2,14.3918839555793,-11.065997760364
303477_2,-24.6956074626816,16.2803312952333
531274_2,7.73777880148902,10.7302062819043
218944_2,17.8509606062865,-10.8197733073085
275329_2,14.560631119761,-2.5169616971765
83825_2,8.91929112065422,-10.686552166551
612207_2,3.54785772783444,-9.73763811999696
467787_2,9.03840473581031,6.63377628396887
771628_2,12.7885252478126,-14.6787992423333
597400_2,12.1727564296066,-1.36651669063943
205279_2,-11.3702213131618,-11.2205212246648
679615_2,24.8550990965611,-2.12794260862052
207720_2,10.7428939193689,9.26498718023344
411006_2,12.6969388548123,-0.331060614432101
311627_2,20.3900212433084,-5.37363213513303
573154_2,-6.17083144132163,23.7965506160547
523558_2,-0.347763043984166,17.9452261845561
201469_2,16.266775484796,-2.16567182747281
462347_2,16.8663939423645,-9.35993091249134
13229_2,20.236530422428,2.48645369818105
635537_2,12.5692441243093,-6.85233342501559
579336_2,3.54741785011632,2.71955654122554
858940_2,6.59245301974642,8.73313565723969
816622_2,24.6263392463342,0.411696243655994
128297_2,14.9487834204216,16.5788209716261
500079_2,5.17326139264917,-17.5259239186908
674082_2,7.19242537461812,-0.171123799128292
525652_2,7.2009713165653,2.22426232789873
474839_2,23.0938798391519,11.5532476765771
9521_2,21.7472398637155,10.7064950880977
863356_2,7.88646494281472,-3.24451165493748
544205_2,19.5586138440641,-5.89202283267582
64315_2,16.0453334359931,8.84276599495355
458526_2,9.65341461809181,-22.3056571508842
180550_2,14.0681377742782,-4.17343318522571
298867_2,-2.67846837652243,-12.1074840990462
543157_2,0.0608030726554868,37.2612727408084
289291_2,21.5400178485383,-36.2213186193362
578863_2,7.60758275376528,1.94435772594323
429035_2,20.4317105954639,3.46656046650209
872820_2,-14.0753017387475,14.6331871436926
827787_2,-15.1220251183981,14.9943080445273
556480_2,-0.415687667527099,17.6949919177152
126937_2,13.0454340957868,11.4112620304049
537197_2,11.3176069241251,14.0847584660194
686971_2,18.8891514750713,-3.01875070046122
71521_2,0.32201298949131,6.03385679110338
789793_2,9.79601845942248,4.70789269261163
369144_2,16.336320682415,-2.14766504431591
619524_2,16.7046712753777,6.13643433753673
837471_2,22.8132698273368,-12.8387539734179
637685_2,15.7440695982882,-3.27967427888083
459394_2,-17.1217743983864,14.6095250074149
512479_2,5.16588608443363,-17.3769883232652
780170_2,2.36888132342733,-8.09021916612428
697622_2,9.40109598478895,-6.91903418757805
139274_2,7.55637893834025,-5.24242513793948
98603_2,18.8541755008559,-1.69508902756585
200002_2,-0.582341772451376,-10.7526127421373
341749_2,12.2247600006021,32.7704658475735
790932_2,10.7834372344186,2.16274889740404
767452_2,5.30148891876012,-4.3421555638875
29850_2,8.556459565539,8.4681527461974
418344_2,20.9718374948353,-17.1265145801435
472333_2,31.25070314414,15.0611853886169
279757_2,10.8572475761012,8.63326624671731
776954_2,13.7069119760571,2.7644468947156
491585_2,-9.20590937024287,12.5584875973675
153048_2,15.1066229633759,-10.1274376446168
727966_2,14.1880692996146,-9.05813620160793
434610_2,7.01906092280429,-5.59082542292812
62215_2,26.1322619858132,5.63731661353549
580464_2,19.0131487424256,2.25376076637683
61705_2,3.44353437245989,9.56903100462502
55582_2,15.696760181149,-3.56679208176611
681272_2,17.6010149694727,8.63626772444341
818226_2,11.8255916646293,-9.67821366094795
524909_2,0.0382935224124915,37.4401016952332
275751_2,14.8848019843831,-4.2343390348982
541438_2,7.68068084963349,3.75112222593968
179528_2,23.0262480127876,8.44041262824347
661800_2,24.9918289010804,-4.54915074027213
147059_2,3.74025220651802,8.18627771026453
863009_2,28.1884357237573,-14.962414827721
643374_2,14.9937315900517,-10.2120344102069
546739_2,11.493156713601,10.2131666404645
818055_2,-5.03149865414189,22.933776554435
280035_2,-5.37270558280466,22.4289849457974
200371_2,14.1096527166059,-10.9605478131482
878871_2,-1.4861454703224,1.2619115864541
749692_2,27.6588055190976,-9.57768251736499
417610_2,8.05161766275044,8.52405853342239
73483_2,16.8087677676418,14.2369140300915
593418_2,29.6241147811914,0.446247873814076
11766_2,14.5815465241865,3.23316934278198
367410_2,2.34494333505918,1.8082465688615
196712_2,-5.86632148965321,-10.2532386374047
758439_2,11.5857640754414,-10.8919708431915
744286_2,-6.57430941820369,23.3568221021285
800057_2,4.32286951767233,1.07214200760996
246946_2,-13.5583477343862,14.2183442306144
86145_2,15.269196388675,4.31422249690152
68641_2,20.2413113517175,-9.12093445549003
868011_2,16.5920785786862,9.72299937091852
63641_2,6.31398897875838,-0.823419726441357
757741_2,-6.76797838094824,4.03274337136788
474754_2,27.0240983101751,-14.7459953566472
497414_2,19.9695461511988,3.16383974119243
726920_2,3.81386053188672,11.6275810770586
715984_2,-13.6290511901352,-32.3565375073092
514755_2,14.3625335352113,11.903280996609
831822_2,9.209208087292,6.68444836108985
290380_2,21.3871984448232,41.7223780809793
249742_2,22.6436850350672,5.50164917445995
809323_2,13.149174851391,-10.5787239116775
56977_2,1.43432271594154,-0.140734746678706
850850_2,9.07196719909664,14.202784077875
81976_2,22.3322427846725,-9.39101689501222
842599_2,19.7991666705413,4.20937773270494
727801_2,-7.62861431423815,-12.3341288577493
145907_2,5.89174627514569,-6.26587864056158
319354_2,17.7326329125627,-1.17616804548663
256028_2,9.35850920355844,-2.79236509633945
74569_2,15.5602490549983,-9.69678242223199
605864_2,3.97120921354395,7.33955663318134
93443_2,4.90081749112125,-12.3774037965513
668594_2,11.9297047086898,35.110081151746
499409_2,-6.36477049579285,3.80092355245881
92927_2,32.113835565044,-2.72113798006432
799570_2,-1.37841055175612,38.234272304068
291673_2,23.6380149370313,-2.69390426785096
326923_2,3.22399864827511,5.73546330652663
681910_2,15.0799930070046,-14.5556893932088
365275_2,-6.70187359992107,4.04771565960996
136684_2,12.4045559803849,1.45455189331289
582323_2,8.02021065910369,-10.3040838666294
514650_2,17.8646662738621,-21.7743901504791
198280_2,20.5173840720768,1.34000624408123
195693_2,14.7179351592708,9.70275433028534
503870_2,17.1676211476114,13.5494190761853
490805_2,7.32909270235997,6.74405011632357
593509_2,1.94174627576053,6.65372656365376
415211_2,20.4563926757786,-7.99179339443704
114403_2,12.9097629402906,-0.73508646283684
667426_2,12.574237827534,-8.80440126533291
234473_2,11.4157203224211,-15.8635154955422
555978_2,12.1879516151681,31.1814592294506
413829_2,-10.0584392563115,14.2256041753946
178343_2,9.52891436846276,-22.3932962741163
659707_2,3.6124078414655,3.92319881399102
474518_2,-1.22232357483281,-4.44167755424608
819282_2,28.5689588046857,-0.0946167621244437
586030_2,-8.45524894884176,-13.0807536332057
562627_2,21.2112323366797,19.5551385652389
476368_2,19.1813828857457,-20.057440346032
761778_2,9.02810789455009,-1.88810210020504
617661_2,10.6290590918186,8.95126824552322
499533_2,21.0827429418805,41.3795056627784
285004_2,12.1974959094734,15.0285536994144
532409_2,22.9508391801315,5.26397457904235
758267_2,2.25633725716825,-4.24385873291438
167719_2,12.7590690769223,-9.15663824259473
181133_2,-9.85539429807204,6.28289082783603
428197_2,6.69213588480206,-10.9700665152717
645575_2,-0.868667188814785,0.585871497992887
120475_2,-8.44660280245432,-12.6109575104095
41743_2,20.5019519345728,6.78404115184806
858035_2,11.4207658329684,-2.13048670998033
611849_2,19.8779732252391,2.48793124851708
729396_2,14.0636199472523,6.00414775153612
224578_2,8.03105323802664,10.4414593701785
555680_2,-13.6391553540689,15.2798011184591
541184_2,12.9814713469844,-8.48164613383233
432070_2,10.7436508849619,6.10421565300706
303391_2,-13.4761216088797,13.2117051940618
577447_2,17.6136734718197,2.72617929493143
690388_2,2.14013291497211,3.87651469050891
188431_2,10.4966709109725,-6.27045312037643
75207_2,19.4520331014673,9.15566673065609
55193_2,1.65444904610593,4.23589187620572
339548_2,-0.0797534554980573,4.31030022447033
794972_2,4.95148644980448,12.4854967832914
801516_2,19.1194987261204,2.58367365972324
360731_2,10.8768932464837,7.38391497867146
847942_2,14.7423412881539,9.52939654503644
729845_2,1.24705297782646,35.2645823362809
134592_2,23.1260334694283,7.82323959230053
602455_2,8.30993507867034,7.7649372193593
314096_2,15.9968508407673,-4.33781759953842
851224_2,10.0305475680006,4.49767206940842
820986_2,13.2460787792425,-7.20131868489181
128611_2,11.8186743107041,35.16422170426
675627_2,12.8178008933766,-1.76688817859701
270235_2,-7.72544513250146,4.71214686352963
412003_2,9.44309096418283,12.3524820664883
133256_2,20.5867795882756,12.8255763417303
607331_2,23.0292103802824,8.24736110484404
342497_2,13.3177310234808,0.0128037115802691
795062_2,5.20787150584844,0.642276865050424
570289_2,8.08428100317766,-14.2977848795908
814121_2,13.5435541326982,6.79057837867091
288935_2,1.33264362353994,-19.0951838969873
608467_2,-1.46324777240341,-3.35857579649054
448557_2,20.9070981972593,41.7086262438881
761284_2,-6.41490654960099,-12.1195824272044
102222_2,16.211070213564,9.09704452559973
144977_2,-2.60217689092713,22.4042772906151
666738_2,11.7162423320824,8.95606797963782
196841_2,-5.79039626169546,21.977840700519
206266_2,1.94976190933333,4.14082904645053
238093_2,27.8795593307787,-2.7005245399457
831865_2,11.1384088809481,13.1382998613642
473978_2,26.666708972479,6.39040602722224
608790_2,-6.60840077650052,4.0191381203265
550429_2,5.50678709015694,7.18801872305268
540158_2,14.3863697309281,-2.64978818680905
385935_2,19.8914748106066,41.329667274806
132701_2,18.4607372704681,6.56724981156267
533215_2,-4.53500449657682,22.5115111788553
226921_2,10.5163790325561,-2.55056826032153
513948_2,12.1066712444281,4.94118203604284
46646_2,9.8680858409202,11.0957352650964
477417_2,14.6715722628842,-0.118224386585043
93112_2,15.6847989597579,4.46207872074347
827454_2,-17.875544092718,15.572302833327
420050_2,11.2217423629299,-21.0407826421922
11549_2,26.2886709538491,5.49721123841063
9243_2,15.343517101664,3.71924643132373
69712_2,4.03300791287493,4.65240430276698
735309_2,16.7471122582706,-2.93181006524759
808818_2,-5.11967253255097,22.3083908250344
22342_2,0.0815735490981392,5.97495845921265
804370_2,29.6878113660508,-20.9023246752446
361112_2,21.8302307174922,41.5150842379944
536038_2,9.85077357755318,-21.7477683818709
105649_2,23.071419223366,-9.49999591009463
848006_2,5.76535309714486,-9.82024119489374
584171_2,16.5792766387154,4.68262568994824
710455_2,11.8646758135576,-0.741555992980761
137562_2,-12.8015329793508,12.8845135620516
654332_2,12.2542991943961,-10.0558354812901
550368_2,17.0869095793635,5.58581198445582
462384_2,12.2743132905976,-4.49212145019444
249612_2,2.27967443052661,-1.09763801792086
781128_2,19.661254382908,41.4342697652833
418574_2,16.2784519920814,15.0008725949869
589114_2,18.7108986218371,1.47795710180993
554254_2,6.39278054741934,4.58168925668414
137192_2,19.8484774927438,-7.25001591000238
155341_2,6.59051760613349,-5.96235897095471
748231_2,12.1984812098349,-6.60303467522578
873005_2,17.413573088927,7.31989866961813
486752_2,14.7932071665712,-11.4078779596978
163546_2,32.4699643735741,14.8117309818628
208402_2,8.52894544690781,7.06700787891854
207510_2,15.0918037459563,1.85736501620094
33791_2,23.9478399536211,7.933793146519
825077_2,8.59889645231901,-6.32674339886074
531730_2,25.2586468972715,1.16885395037369
312354_2,30.8796393536111,15.0809588952452
649863_2,10.0022781098514,-21.0765675886461
149891_2,19.5250127554138,-10.9738981595935
851783_2,27.5356261057897,2.61251223333998
207586_2,17.978410597997,-20.1166554179882
18637_2,3.97077283069612,-1.1508702709584
30994_2,26.4869024791995,-7.82701805034279
329853_2,20.5031467760817,8.85088728803375
787198_2,12.1282760424785,9.88972271365594
410816_2,19.1603522112225,-13.1148538565971
635629_2,18.934775410168,41.4132447461998
224619_2,7.37179598136818,-2.01625669394081
786979_2,10.6607216687343,6.27071650085007
409780_2,26.6263953480289,13.0975914531612
285452_2,5.54537514257278,4.32986276884395
270751_2,17.4187397619658,-1.28237522402181
364513_2,19.8587862426014,-5.17666336487507
272066_2,17.9776350030806,0.72824354584915
52404_2,-5.50631967867186,-13.001419793878
586275_2,17.4448140873748,-3.81476212150615
610788_2,-7.54688047850652,5.27729262800464
168244_2,11.3836309049033,13.2205985544495
321123_2,5.75321979453173,4.02030852576081
220458_2,11.614750712439,5.6843325804084
713748_2,11.5069938498717,-0.548858119541951
792569_2,-4.69116661965962,-13.8028135404651
553425_2,4.92607994209301,7.07590488442371
163478_2,27.3075713466918,1.99875181558149
130249_2,-13.1083140035627,14.6976981856257
870652_2,11.2313107726496,13.1991871131444
641847_2,15.550483922304,-9.58977122758086
772996_2,14.3076097473772,7.31763109740664
1212_2,23.7020465512118,11.9744871595032
793009_2,23.5976750599814,4.66507358427102
700962_2,24.493392625487,-3.39769703086334
549967_2,10.3952623127239,-13.5571389813822
608212_2,15.4724666745364,4.9036763675935
311983_2,21.9300398474053,4.54689149006279
128669_2,21.2893553669515,9.75680131166212
159910_2,29.2332319842795,1.1608259055265
499437_2,21.2831393818315,5.47594260511051
526247_2,7.21648010500505,7.26006127738574
457401_2,14.4433217926534,-2.61849522543122
134087_2,13.7149789969901,-6.12740221117804
788443_2,6.01303646979898,-6.52190914762863
620127_2,8.8520514011885,-5.91640569924502
526291_2,-15.0271341037773,13.6280632830887
829175_2,-1.67673225255486,-1.25416976682751
10027_2,-4.43580130030814,0.742065250416053
43336_2,-15.4788644371836,14.3383596177424
674740_2,13.28854687954,10.5105154611207
765929_2,-22.3619286257709,13.7203775167686
646322_2,12.9480317954795,9.65173597183627
842307_2,1.19902524776835,35.2498086876296
270893_2,23.7512448169847,8.13549224568344
434144_2,23.2900798420423,-8.46244099150795
845864_2,-6.59983177138995,-13.0859858330375
649400_2,17.5182354901197,3.77011954245471
702275_2,23.7006426486586,12.810171641333
